237000		4570308000
233000		4570774000
232000		4571234000
231000		4571695000
234000		4572148000
232000		4572606000
238000		4573059000
237000		4573519000
232000		4573981000
232000		4574437000
231000		4574892000
231000		4575424000
233000		4575880000
231000		4576337000
238000		4576791000
238000		4577253000
238000		4577715000
234000		4578173000
233000		4578631000
232000		4579087000
236000		4579545000
231000		4580005000
232000		4580460000
232000		4580915000
233000		4581374000
239000		4581831000
230000		4582302000
232000		4582757000
232000		4583211000
232000		4583664000
240000		4584117000
235000		4584581000
232000		4585039000
231000		4585495000
232000		4585947000
233000		4586401000
232000		4586859000
232000		4587316000
231000		4587771000
232000		4588226000
231000		4588680000
231000		4589135000
232000		4589591000
233000		4590047000
232000		4590505000
231000		4590959000
232000		4591415000
235000		4591871000
308000		4592330000
241000		4592862000
232000		4593324000
234000		4593783000
231000		4594244000
233000		4594702000
234000		4595157000
230000		4595618000
232000		4596069000
232000		4596528000
230000		4596983000
233000		4597437000
231000		4597896000
233000		4598347000
233000		4598803000
233000		4599257000
231000		4599712000
232000		4600162000
234000		4600617000
233000		4601073000
232000		4601532000
232000		4601989000
232000		4602443000
233000		4602897000
230000		4603351000
232000		4603805000
230000		4604262000
234000		4604713000
234000		4605169000
232000		4605633000
238000		4606092000
232000		4606551000
232000		4607009000
231000		4607466000
238000		4607918000
232000		4608378000
232000		4608911000
237000		4609367000
233000		4609828000
235000		4610284000
237000		4610744000
231000		4611200000
236000		4611655000
232000		4612113000
231000		4612566000
234000		4613020000
234000		4613480000
238000		4613935000
235000		4614398000
230000		4614853000
231000		4615304000
232000		4615758000
231000		4616212000
232000		4616667000
231000		4617126000
230000		4617586000
231000		4618039000
233000		4618496000
234000		4618952000
232000		4619410000
235000		4619867000
240000		4620326000
231000		4620788000
231000		4621241000
239000		4621695000
236000		4622159000
235000		4622619000
232000		4623075000
230000		4623533000
233000		4623983000
232000		4624441000
235000		4624893000
234000		4625427000
231000		4625883000
235000		4626334000
231000		4626790000
231000		4627245000
237000		4627704000
236000		4628162000
240000		4628621000
237000		4629084000
230000		4629544000
231000		4629994000
232000		4630447000
237000		4630904000
238000		4631367000
232000		4631825000
232000		4632281000
234000		4632733000
231000		4633193000
232000		4633648000
233000		4634104000
233000		4634560000
239000		4635014000
238000		4635482000
231000		4635946000
231000		4636403000
232000		4636854000
231000		4637310000
239000		4637766000
233000		4638226000
234000		4638679000
233000		4639138000
234000		4639593000
231000		4640050000
233000		4640506000
231000		4640963000
231000		4641417000
232000		4641870000
309000		4642328000
237000		4642857000
232000		4643316000
231000		4643771000
231000		4644228000
232000		4644682000
232000		4645137000
233000		4645592000
231000		4646047000
235000		4646502000
232000		4646960000
231000		4647413000
231000		4647866000
234000		4648321000
232000		4648779000
231000		4649233000
232000		4649689000
235000		4650145000
233000		4650606000
232000		4651064000
233000		4651519000
230000		4651977000
232000		4652433000
231000		4652889000
232000		4653344000
234000		4653800000
231000		4654258000
237000		4654711000
236000		4655172000
234000		4655628000
234000		4656085000
234000		4656542000
232000		4656998000
231000		4657452000
232000		4657907000
232000		4658361000
306000		4658820000
235000		4659353000
231000		4659812000
231000		4660265000
232000		4660719000
237000		4661172000
237000		4661633000
232000		4662092000
233000		4662550000
232000		4663009000
230000		4663463000
232000		4663916000
233000		4664368000
230000		4664825000
235000		4665275000
232000		4665733000
232000		4666186000
232000		4666646000
232000		4667101000
232000		4667558000
238000		4668010000
230000		4668474000
232000		4668929000
232000		4669386000
233000		4669840000
230000		4670298000
232000		4670750000
232000		4671205000
232000		4671660000
232000		4672111000
233000		4672565000
231000		4673022000
232000		4673476000
232000		4673930000
232000		4674385000
232000		4674841000
234000		4675369000
233000		4675831000
231000		4676291000
232000		4676752000
239000		4677204000
233000		4677662000
231000		4678117000
233000		4678571000
232000		4679030000
232000		4679486000
230000		4679940000
235000		4680394000
230000		4680853000
231000		4681305000
232000		4681757000
233000		4682212000
232000		4682665000
230000		4683120000
234000		4683577000
232000		4684035000
231000		4684489000
233000		4684942000
234000		4685397000
241000		4685858000
234000		4686320000
232000		4686779000
236000		4687233000
233000		4687690000
233000		4688142000
232000		4688599000
231000		4689055000
231000		4689511000
232000		4689969000
232000		4690427000
234000		4690882000
238000		4691342000
232000		4691802000
309000		4692261000
236000		4692799000
234000		4693259000
234000		4693714000
234000		4694177000
235000		4694632000
232000		4695087000
233000		4695545000
231000		4696000000
230000		4696455000
233000		4696910000
233000		4697365000
232000		4697822000
232000		4698278000
231000		4698735000
235000		4699193000
232000		4699651000
232000		4700105000
232000		4700561000
231000		4701019000
232000		4701474000
235000		4701927000
231000		4702385000
233000		4702838000
232000		4703293000
231000		4703747000
231000		4704198000
239000		4704654000
231000		4705117000
235000		4705571000
230000		4706026000
239000		4706478000
238000		4706939000
230000		4707401000
232000		4707854000
231000		4708309000
311000		4708764000
236000		4709297000
232000		4709759000
231000		4710219000
232000		4710673000
232000		4711129000
233000		4711582000
232000		4712034000
233000		4712488000
231000		4712939000
234000		4713395000
231000		4713852000
232000		4714308000
232000		4714763000
231000		4715215000
230000		4715668000
230000		4716122000
241000		4716576000
236000		4717039000
234000		4717497000
233000		4717955000
231000		4718410000
230000		4718862000
232000		4719313000
232000		4719768000
231000		4720223000
238000		4720673000
231000		4721135000
233000		4721590000
233000		4722046000
232000		4722502000
237000		4722954000
232000		4723415000
232000		4723868000
230000		4724325000
233000		4724775000
230000		4725310000
237000		4725770000
232000		4726233000
233000		4726686000
232000		4727142000
232000		4727597000
231000		4728051000
232000		4728500000
233000		4728951000
231000		4729408000
230000		4729865000
231000		4730322000
231000		4730775000
234000		4731230000
231000		4731686000
233000		4732139000
233000		4732596000
231000		4733052000
231000		4733506000
232000		4733957000
232000		4734413000
232000		4734867000
235000		4735325000
237000		4735783000
232000		4736247000
232000		4736706000
234000		4737163000
232000		4737622000
237000		4738073000
233000		4738532000
232000		4738989000
233000		4739446000
231000		4739902000
233000		4740357000
233000		4740814000
231000		4741274000
240000		4741729000
237000		4742269000
235000		4742727000
234000		4743188000
233000		4743647000
231000		4744108000
232000		4744561000
235000		4745016000
236000		4745478000
232000		4745936000
233000		4746393000
233000		4746851000
230000		4747308000
232000		4747759000
232000		4748217000
234000		4748671000
233000		4749125000
231000		4749580000
233000		4750038000
232000		4750495000
232000		4750950000
233000		4751406000
232000		4751861000
233000		4752317000
234000		4752775000
236000		4753233000
231000		4753692000
237000		4754147000
232000		4754606000
231000		4755065000
233000		4755520000
230000		4755974000
234000		4756428000
232000		4756887000
234000		4757344000
232000		4757799000
232000		4758255000
310000		4758711000
236000		4759246000
231000		4759706000
232000		4760161000
236000		4760612000
234000		4761072000
232000		4761532000
234000		4761985000
234000		4762439000
231000		4762896000
233000		4763353000
237000		4763810000
231000		4764275000
235000		4764734000
231000		4765195000
234000		4765648000
233000		4766106000
232000		4766562000
232000		4767020000
233000		4767474000
232000		4767930000
234000		4768385000
231000		4768839000
230000		4769296000
232000		4769751000
231000		4770208000
232000		4770662000
230000		4771116000
232000		4771576000
231000		4772031000
233000		4772484000
231000		4772938000
232000		4773391000
232000		4773849000
237000		4774303000
232000		4774764000
231000		4775298000
231000		4775758000
231000		4776212000
232000		4776668000
236000		4777123000
236000		4777581000
233000		4778046000
231000		4778505000
234000		4778961000
231000		4779416000
232000		4779866000
232000		4780322000
235000		4780776000
231000		4781235000
235000		4781688000
232000		4782151000
231000		4782608000
234000		4783058000
233000		4783517000
233000		4783969000
231000		4784424000
230000		4784881000
236000		4785336000
240000		4785797000
231000		4786261000
231000		4786712000
231000		4787166000
234000		4787620000
231000		4788076000
232000		4788528000
232000		4788982000
234000		4789437000
232000		4789892000
235000		4790346000
232000		4790799000
231000		4791255000
235000		4791784000
238000		4792244000
231000		4792705000
233000		4793160000
233000		4793615000
230000		4794069000
236000		4794522000
242000		4794981000
232000		4795446000
232000		4795902000
233000		4796357000
232000		4796811000
231000		4797270000
231000		4797718000
234000		4798176000
232000		4798635000
233000		4799090000
233000		4799548000
231000		4800003000
232000		4800454000
232000		4800911000
233000		4801373000
234000		4801835000
234000		4802293000
233000		4802751000
230000		4803205000
234000		4803659000
232000		4804114000
231000		4804567000
231000		4805020000
233000		4805475000
231000		4805929000
239000		4806382000
237000		4806844000
232000		4807301000
231000		4807753000
234000		4808213000
305000		4808671000
235000		4809203000
232000		4809661000
229000		4810120000
235000		4810571000
234000		4811029000
231000		4811486000
232000		4811940000
234000		4812394000
234000		4812849000
234000		4813309000
232000		4813762000
232000		4814221000
240000		4814680000
233000		4815145000
233000		4815603000
232000		4816061000
232000		4816518000
231000		4816977000
231000		4817437000
232000		4817890000
233000		4818347000
232000		4818804000
233000		4819256000
230000		4819710000
234000		4820167000
233000		4820622000
232000		4821079000
234000		4821534000
232000		4821990000
234000		4822441000
231000		4822898000
233000		4823351000
232000		4823806000
243000		4824256000
235000		4824721000
313000		4825180000
239000		4825719000
232000		4826183000
232000		4826637000
234000		4827092000
240000		4827550000
235000		4828015000
233000		4828474000
237000		4828933000
233000		4829392000
238000		4829846000
233000		4830308000
232000		4830766000
234000		4831220000
232000		4831677000
232000		4832132000
231000		4832588000
231000		4833040000
236000		4833498000
231000		4833958000
231000		4834411000
232000		4834866000
235000		4835324000
234000		4835789000
279000		4836252000
233000		4836755000
231000		4837211000
236000		4837666000
233000		4838126000
232000		4838580000
231000		4839037000
231000		4839487000
234000		4839942000
234000		4840398000
231000		4840854000
234000		4841311000
233000		4841846000
234000		4842308000
231000		4842766000
231000		4843220000
233000		4843675000
232000		4844133000
232000		4844587000
232000		4845044000
234000		4845498000
232000		4845954000
233000		4846411000
231000		4846865000
232000		4847322000
231000		4847780000
230000		4848235000
235000		4848691000
234000		4849153000
231000		4849617000
232000		4850073000
230000		4850527000
232000		4850981000
232000		4851432000
232000		4851888000
235000		4852341000
235000		4852800000
234000		4853265000
236000		4853720000
230000		4854180000
231000		4854632000
231000		4855085000
234000		4855541000
232000		4855999000
237000		4856451000
